"date","maxtp","mintp","gmin","rain","cbl","wdsp","hm","ddhm","hg","sun","g_rad","soil","pe","evap","smd_wd","smd_md","smd_pd","year","month","season"
2024-01-18,2.8,-5.1,-8.5,0,999.6,8.9,13,280,17,7.2,432,0.15,0.3,0.3,4.7,4.7,-2.4,2024,"Jan",NA
2024-01-19,6.7,-1.3,-4.7,0,1006.3,9.7,19,210,35,5.6,422,0.075,0.7,0.8,5.4,5.4,-1.6,2024,"Jan",NA
2024-01-20,10.1,6.2,-0.3,3.3,996.7,15.8,21,200,40,0.1,114,3.575,1.1,1.4,3.1,3.1,-3.7,2024,"Jan",NA
2024-01-21,13.8,6.6,5.2,5.6,980.2,18.8,31,210,54,0,139,6.45,1,1.3,0,-1.5,-8.1,2024,"Jan",NA
2024-01-22,8.5,4.8,4.5,0.2,991.8,14.8,27,260,40,4.5,365,5.45,0.9,1.1,0.7,0.7,-7,2024,"Jan",NA
2024-01-23,14.4,5.2,3.6,7.1,998,14.8,25,250,42,0.7,237,6.575,0.9,1.1,0,-5.5,-10,2024,"Jan",NA
2024-01-24,10.2,5.2,6.2,0.5,1005.2,10.8,26,260,42,0.3,219,6.35,0.8,1,0.3,0.3,-9.2,2024,"Jan",NA
2024-01-25,13.2,6.8,2.4,4.8,1004.2,12.2,28,270,41,0,155,7.5,0.8,1,0,-3.7,-10,2024,"Jan",NA
2024-01-26,8.3,3.2,1.9,0.7,1007.8,11.7,29,260,45,7.1,486,5.625,0.5,0.6,0,-0.2,-9.7,2024,"Jan",NA
2024-01-27,11.3,6.1,2.9,0,1012.3,10.7,16,210,27,0,250,5.825,1,1.1,1,1,-8.2,2024,"Jan",NA
2024-01-28,12.9,6.5,7.3,0,1002.9,13.3,23,170,32,0.1,214,7.875,0.8,1,1.8,1.8,-7,2024,"Jan",NA
2024-01-29,6.6,1.6,2.6,15.3,1011.5,9.2,13,320,20,0,64,5.975,0.5,0.7,0,-10,-10,2024,"Jan",NA
2024-01-30,8.2,-0.4,-2.1,0,1017.2,7.8,13,300,17,8.2,554,3.425,0.5,0.7,0.5,0.5,-9,2024,"Jan",NA
2024-01-31,10.9,3.6,0.6,2.2,1012.8,13.2,24,310,35,0,168,4.9,0.7,1,0,-0.9,-10,2024,"Jan",NA
2024-02-01,9.7,2.7,1.3,0,1020.4,9.1,14,240,30,3.1,497,4.675,0.4,0.6,0.4,0.4,-9.1,2024,"Feb",NA
2024-02-02,12.8,9.3,3.1,0.2,1015.5,10.8,15,250,27,0.2,211,8.2,0.6,0.8,0.8,0.8,-8.2,2024,"Feb",NA
2024-02-03,11.5,7.6,8.1,0.6,1014.8,10.4,18,260,27,1.3,329,8.925,0.5,0.7,0.8,0.8,-7.9,2024,"Feb",NA
2024-02-04,13.4,7.7,6.8,0,1011.7,13.5,22,260,38,0.1,263,8.525,1,1.2,1.7,1.7,-6.5,2024,"Feb",NA
2024-02-05,11.9,8.9,8.3,0.1,1003.2,13.5,21,260,34,0.2,224,8.475,1,1.2,2.6,2.6,-5.3,2024,"Feb",NA
2024-02-06,11,1.3,7.8,10.6,994.9,8.7,16,270,28,0,162,8.025,0.4,0.6,0,-7.6,-10,2024,"Feb",NA
2024-02-07,6.4,-0.7,-3.1,0,994.3,5.5,12,90,17,5.2,483,4.9,0.5,0.7,0.5,0.5,-9,2024,"Feb",NA
2024-02-08,7.4,2.7,-1.5,25.2,978.1,16.2,23,90,31,0,97,4.9,0.5,0.8,0,-10,-10,2024,"Feb",NA
2024-02-09,6.7,4.8,2.7,5.9,964.7,9.6,18,80,26,0,182,6.175,0.4,0.6,0,-5.5,-10,2024,"Feb",NA
2024-02-10,9.4,0.4,-4,0.1,971.3,5.5,11,140,17,2.9,498,5.225,0.4,0.5,0.3,0.3,-9.2,2024,"Feb",NA
2024-02-11,8.8,0.2,-2.1,0,981.4,8.5,17,280,23,6,635,5.15,0.5,0.8,0.8,0.8,-8.2,2024,"Feb",NA
2024-02-12,8.5,1.6,0.4,0.2,991.3,9.3,13,230,25,7,671,4.2,0.7,1,1.3,1.3,-7.3,2024,"Feb",NA
2024-02-13,8.9,3.8,1.9,3.6,995.2,5.5,8,100,14,0.3,378,5.675,0.5,0.6,0,-1.8,-10,2024,"Feb",NA
2024-02-14,13.6,5.7,4.3,3.8,993.9,6.1,11,210,17,0.1,295,8.3,0.6,0.8,0,-3.2,-10,2024,"Feb",NA
2024-02-15,12.8,8,9.6,5.4,992.8,6.6,13,270,18,0.3,340,9.625,0.5,0.7,0,-4.9,-10,2024,"Feb",NA
2024-02-16,11.2,7.3,4.7,1.1,1003.2,6.6,16,270,22,0.4,354,8.45,0.6,0.8,0,-0.5,-10,2024,"Feb",NA
2024-02-17,12.9,4.2,0.4,2.8,1009.8,5.2,12,150,22,0.5,255,8.6,0.4,0.6,0,-2.4,-10,2024,"Feb",NA
2024-02-18,13.3,9.5,8.1,0.1,1014.7,8.9,16,280,21,4.4,634,9.775,0.8,1.1,0.7,0.7,-8.8,2024,"Feb",NA
2024-02-19,11.4,7.7,6.7,0.6,1017.6,9.8,16,270,26,0.7,503,8.525,0.9,1.2,1.1,1.1,-8,2024,"Feb",NA
2024-02-20,12.6,3.3,7,0.8,1008.5,9.2,19,270,31,1.2,370,8.15,0.5,0.8,0.8,0.8,-7.9,2024,"Feb",NA
2024-02-21,13.2,7.3,-0.4,2.3,989.2,12.2,24,280,37,3.3,567,8.55,1,1.3,0,-0.6,-8.8,2024,"Feb",NA
2024-02-22,9,2.9,3.3,4.3,973.4,10.2,20,270,29,2.7,598,6.625,0.8,1.2,0,-3.5,-10,2024,"Feb",NA
2024-02-23,7.8,2.2,1.2,0,973.8,9.9,16,270,24,3.7,575,4.675,1,1.3,1,1,-8.5,2024,"Feb",NA
2024-02-24,7.7,1.2,-0.1,0,981.8,5.6,11,290,14,2.3,599,4.6,0.7,1,1.7,1.7,-7.4,2024,"Feb",NA
2024-02-25,7.9,2.1,-2.9,3.1,990.4,11,19,50,29,0.3,501,5.025,0.6,1,0,-0.8,-9.5,2024,"Feb",NA
2024-02-26,9.1,0.8,-1.1,0,1006.2,8.9,15,340,21,9.1,1041,5.025,1,1.5,1,1,-8,2024,"Feb",NA
2024-02-27,10.6,2.5,-4.6,0.4,1008.2,9.5,21,280,26,2.3,663,5.8,0.9,1.2,1.5,1.5,-7.1,2024,"Feb",NA
2024-02-28,12.4,4.2,2.9,3,1000,8.3,14,250,25,0.1,334,7.2,0.7,0.9,0,-0.8,-9.1,2024,"Feb",NA
2024-02-29,8.8,2,3.5,0.1,986.7,8.8,17,250,29,5.6,836,6.4,0.9,1.3,0.8,0.8,-7.8,2024,"Feb",NA
2024-03-01,4.4,0,-0.4,45.3,977.5,15.5,26,30,40,0,144,3.825,0.3,0.6,0,-10,-10,2024,"Mar",NA
2024-03-02,7.5,0.9,-0.4,0.1,983.7,12,18,320,26,5.8,929,4.125,0.9,1.4,0.8,0.8,-8.7,2024,"Mar",NA
2024-03-03,8.3,0.4,-0.1,0,990.1,5.8,13,260,18,4.2,809,5.225,0.8,1.1,1.6,1.6,-7.5,2024,"Mar",NA
2024-03-04,7.7,-0.4,-5.6,4.2,989.4,12.1,22,120,37,0,312,5.025,0.5,0.8,0,-2.2,-10,2024,"Mar",NA
2024-03-05,11.9,0,3.7,1.9,997.7,10.3,22,210,34,2.1,666,5.95,1.3,1.7,0,-0.6,-10,2024,"Mar",NA
2024-03-06,9.7,-0.6,-5.9,0,1007.6,10.8,17,150,25,5,903,5.65,0.9,1.4,0.9,0.9,-8.6,2024,"Mar",NA
2024-03-07,9,5.8,5.7,0,1006.7,12.9,18,100,26,4.9,1006,7.125,1.3,1.9,2.2,2.2,-6.9,2024,"Mar",NA
2024-03-08,7.3,3.8,2.4,0,997.5,14.5,22,80,30,0.5,406,6.05,1,1.4,3.1,3.1,-5.6,2024,"Mar",NA
2024-03-09,7.6,5,4.1,0.2,988.5,18,24,70,34,0,95,5.575,1,1.5,3.9,3.9,-4.5,2024,"Mar",NA
2024-03-10,8.4,6.2,5.2,2.7,990,11.8,18,70,26,0,114,6.55,0.7,0.9,1.8,1.8,-6.3,2024,"Mar",NA
2024-03-11,8.6,6.1,5.7,7.3,996.5,5.5,15,140,24,0,300,7.225,0.6,0.9,0,-4.8,-10,2024,"Mar",NA
2024-03-12,14.5,6.4,3.2,0.8,992.7,9.3,18,210,33,1,674,8.825,1,1.4,0.2,0.2,-9.3,2024,"Mar",NA
2024-03-13,12.4,6.9,9.5,8.1,991.8,10.6,19,210,30,0.1,498,9.925,0.7,1.1,0,-7.2,-10,2024,"Mar",NA
2024-03-14,14.9,6.5,6.3,7.5,987.8,10.4,18,210,29,1.2,555,9.775,1.1,1.6,0,-6.4,-10,2024,"Mar",NA
2024-03-15,11.5,0.3,7.3,0.5,993.8,11.2,19,320,28,4.9,987,9.325,1,1.6,0.5,0.5,-9,2024,"Mar",NA
2024-03-16,13.1,-1,-5.9,1.9,1002.4,8.1,18,150,27,0,323,6.8,0.7,1,0,-0.7,-9.8,2024,"Mar",NA
2024-03-17,14.9,6.6,2.9,0,998,7,15,250,28,2.7,940,9.175,1.4,2,1.4,1.4,-7.8,2024,"Mar",NA
2024-03-18,12.4,6.9,4.9,0.5,995.6,10.5,20,190,31,4.1,733,8.675,1.1,1.6,2,2,-6.8,2024,"Mar",NA
2024-03-19,12.6,8.3,7.3,2,997.9,6.1,16,260,29,2.6,756,9.725,1.2,1.7,1.2,1.2,-7.3,2024,"Mar",NA
2024-03-20,10.9,2.6,6.6,5,1009.1,4.9,11,330,15,1.6,680,9.225,1,1.4,0,-2.8,-10,2024,"Mar",NA
2024-03-21,13.4,4.9,-1.9,1.4,1010.4,9.9,17,270,28,0.1,646,8.5,1.1,1.6,0,-0.3,-9.8,2024,"Mar",NA
2024-03-22,11.1,3.5,3.8,0.2,1007.4,15.1,26,290,41,9.2,1482,8.225,1.5,2.6,1.3,1.3,-8,2024,"Mar",NA
2024-03-23,9.6,3.4,1.8,1.1,1003.2,17.5,30,290,39,5.9,1344,6.725,1.7,2.8,1.9,1.9,-7,2024,"Mar",NA
2024-03-24,10.3,3.3,1.9,1.9,996.7,10.4,16,270,24,1.3,947,7.375,1.1,1.8,1.1,1.1,-7.4,2024,"Mar",NA
2024-03-25,9.6,6.9,5.5,6.6,984.9,10.8,18,150,29,0,437,8.45,0.7,1.1,0,-4.8,-10,2024,"Mar",NA
2024-03-26,9.4,5.7,5.2,6.9,974.5,10.4,16,100,25,1.1,443,8,0.9,1.3,0,-6,-10,2024,"Mar",NA
2024-03-27,8.6,1.1,4.2,1.4,962.6,9.7,17,170,28,3.2,918,7.625,1,1.6,0,-0.4,-9.9,2024,"Mar",NA
2024-03-28,9.9,0,-2.4,3.2,963.1,5.1,13,100,21,6.7,1448,7.975,1.4,2.1,0,-1.8,-10,2024,"Mar",NA
2024-03-29,11.6,0.9,-5.7,0,970.8,6.5,11,150,17,3.1,906,7.2,1,1.4,1,1,-8.5,2024,"Mar",NA
2024-03-30,11.6,4.3,-0.2,2,979.2,7.5,17,160,28,6.7,1056,7.6,1.5,2.1,0.5,0.5,-8.6,2024,"Mar",NA
2024-03-31,12.6,7,5.7,2.7,983,11.8,17,90,26,6,1515,9.675,1.8,2.8,0,-0.4,-9.1,2024,"Mar",NA
2024-04-01,8.9,4.7,7.1,0.1,984,9.9,17,80,23,0,339,8.65,0.6,1,0.5,0.5,-8.1,2024,"Apr",NA
2024-04-02,12.1,0.6,-2.7,0.3,988.3,7,15,50,20,7.3,1466,8.85,1.5,2.3,1.7,1.7,-6.5,2024,"Apr",NA
2024-04-03,12.2,6.4,6.3,10.4,986.9,9.8,16,310,23,1.4,1017,9.825,1.4,2.1,0,-7.3,-10,2024,"Apr",NA
2024-04-04,10.9,6.9,6.1,5.9,985.1,9,14,140,21,0.6,708,9.575,0.9,1.4,0,-5,-10,2024,"Apr",NA
2024-04-05,15.5,10.6,7.9,0.6,982.2,14,22,200,36,2.3,1089,11,1.5,1.9,0.9,0.9,-8.6,2024,"Apr",NA
2024-04-06,14.9,8.8,10,0.8,976.8,19,31,190,49,6,1397,11.7,2.2,3.6,2.3,2.3,-6.7,2024,"Apr",NA
2024-04-07,13.5,7.4,6.9,2.2,985.1,14.1,23,210,38,9.4,1682,9.825,2.6,3.9,2.6,2.6,-6,2024,"Apr",NA
2024-04-08,10,5.2,4.4,17.9,989,9,21,320,31,0,380,8.725,0.7,1.1,0,-10,-10,2024,"Apr",NA
2024-04-09,11.9,4.8,4.2,2.5,1000.2,16.9,27,290,45,9.2,1806,8.725,2.4,3.9,0,-0.1,-9.6,2024,"Apr",NA
2024-04-10,16.1,5.3,3.3,9.3,1006,9.8,15,240,27,0,499,9.525,1.3,1.8,0,-8,-10,2024,"Apr",NA
2024-04-11,16.8,12.5,10.4,2.9,1011.5,9.5,15,220,27,2.9,1072,12.5,1.9,2.7,0,-1,-10,2024,"Apr",NA
2024-04-12,16,11.8,11.2,0,1010.9,9.7,16,200,24,0.7,1029,12.8,1.8,2.6,1.8,1.8,-7.7,2024,"Apr",NA
2024-04-13,15.5,6,10.1,0.1,1008.8,12.5,26,280,39,7.9,1673,11.725,2.4,3.7,4.1,4.1,-5,2024,"Apr",NA
2024-04-14,12,5.1,3.8,2.6,1004.8,9.5,14,230,26,4,1293,9.2,1.8,2.7,3.2,3.2,-5.5,2024,"Apr",NA
2024-04-15,9.6,4.1,3.1,4.6,998.8,22.3,33,290,42,9.3,1882,8.925,1.8,3.6,0.4,0.4,-8.1,2024,"Apr",NA
2024-04-16,12.6,4.2,4.8,0.7,1008.3,13.5,22,330,32,9.3,2049,9.625,2.3,3.8,1.9,1.9,-6.1,2024,"Apr",NA
2024-04-17,8.5,1,1.8,2.1,1010.5,8.2,15,290,20,0.1,692,8.3,0.8,1.3,0.6,0.6,-7.1,2024,"Apr",NA
2024-04-18,13.2,1.3,-2.1,0,1011.7,11.1,22,280,31,0.4,949,8.3,1.4,2.1,2,2,-5.3,2024,"Apr",NA
2024-04-19,13.5,1.2,7.8,0.6,1013.2,11,19,280,26,4,1241,10.725,1.5,2.4,2.9,2.9,-4.2,2024,"Apr",NA
2024-04-20,13.6,-0.8,-4.6,0,1019,4.6,10,80,13,13.5,2310,10.825,2.4,3.5,5.2,5.2,-1.6,2024,"Apr",NA
2024-04-21,15.4,1.1,-3.1,0,1021.7,4,10,80,15,13,2262,12,2.6,3.6,7.6,7.6,1,2024,"Apr",NA
2024-04-22,12.3,2.4,-1.2,0,1020.3,8.5,16,340,22,1.6,778,10.2,1.2,1.8,8.8,8.8,2.3,2024,"Apr",NA
2024-04-23,14.2,4.5,3.3,0,1015.9,8.5,12,10,17,7.2,1708,11.3,2.4,3.4,10.9,10.9,4.6,2024,"Apr",NA
2024-04-24,10.5,2.1,0.2,0,1007.8,5.9,9,300,13,1.6,1080,9.95,1.4,2.1,12.2,12.2,6.1,2024,"Apr",NA
2024-04-25,10.9,0.7,-2.7,0.8,997.5,7,13,280,18,2.6,1070,9.425,1.4,2.1,12.7,12.7,6.7,2024,"Apr",NA
2024-04-26,10.5,-1.1,-4.4,0,994.8,7.6,12,50,22,8.5,2109,10.075,2.1,3.3,14.6,14.6,8.8,2024,"Apr",NA
2024-04-27,10.9,-1.2,-4.8,0,996.3,8,14,80,23,8.8,1992,9.925,2.1,3.2,16.4,16.4,10.9,2024,"Apr",NA
2024-04-28,13.2,-1.5,-5.7,1.2,996.1,6.9,12,230,21,6.7,1614,9.725,2,2.9,16.9,16.9,11.6,2024,"Apr",NA
2024-04-29,14.6,7.3,5.7,1.2,993,9.9,20,200,32,2.3,1287,11.025,2.1,3.1,17.5,17.5,12.5,2024,"Apr",NA
2024-04-30,12,8.1,6.7,3.4,993,11.4,19,150,28,2.9,953,10.9,1.5,2.3,15.3,15.3,10.6,2024,"Apr",NA
2024-05-01,13.4,5.6,0.9,1.2,998.7,7.6,14,140,21,7.1,2100,12.225,2.5,3.7,16.2,16.2,11.9,2024,"May",NA
2024-05-02,16.3,7.3,6.7,4.2,997.1,8,16,40,27,3.8,1520,13.175,2.2,3.2,13.9,13.9,9.8,2024,"May",NA
2024-05-03,15,9.7,9.7,0,997,6.3,9,270,15,0.9,1069,13.45,1.7,2.3,15.3,15.3,11.4,2024,"May",NA
2024-05-04,12.3,9.5,9.2,0.1,997.7,6.4,12,260,18,0,372,11.8,1,1.3,16.1,16.1,12.3,2024,"May",NA
2024-05-05,16.9,8.3,5.5,0,997.3,4.3,11,80,15,10.1,2469,14.975,3.3,4.6,18.9,18.9,15.6,2024,"May",NA
2024-05-06,13.7,10.1,7.4,0.2,1003.3,7.3,13,320,18,0,512,13.525,1.2,1.6,19.7,19.7,16.5,2024,"May",NA
2024-05-07,16,8.4,8.3,0,1012.7,5.5,10,310,14,3.8,1748,14.05,2.5,3.5,21.8,21.8,18.8,2024,"May",NA
2024-05-08,17.1,10.2,5.1,0,1016.8,4.9,10,220,17,2.5,1507,15.25,2.5,3.3,23.7,23.7,21.1,2024,"May",NA
2024-05-09,19,10.6,9,0,1015.3,4.5,9,90,12,9.8,2234,17.375,3.2,4.4,26.3,26.3,24,2024,"May",NA
2024-05-10,21.4,9.2,6.9,0,1012.2,6.3,14,140,22,12,2230,19,3.6,4.9,29,29,27,2024,"May",NA
2024-05-11,20.5,5.9,2.1,0,1008.2,6.4,14,150,20,12.5,2273,18.6,3.3,4.6,31.4,31.4,29.7,2024,"May",NA
2024-05-12,20.2,9.6,5.7,1.5,999.8,5.3,11,130,18,7.9,1750,18.375,2.7,3.7,31.8,31.8,30.4,2024,"May",NA
2024-05-13,13.1,9.4,6.1,6.4,990.3,10.1,21,110,30,0.2,332,13.9,0.6,1,25.9,25.9,24.5,2024,"May",NA
2024-05-14,17,10.5,8.4,3.5,988.8,7.2,13,70,19,3.9,1652,15.475,2.5,3.6,24.3,24.3,23.2,2024,"May",NA
2024-05-15,18.1,9.2,7.1,0.4,993.2,6.2,11,140,17,7.5,2059,16.675,2.9,4.1,26.2,26.2,25.3,2024,"May",NA
2024-05-16,19.1,6.4,2.7,0.7,996.7,6.7,12,60,19,4.6,1816,16.625,2.5,3.6,27.4,27.4,26.7,2024,"May",NA
2024-05-17,16.9,10.3,10.6,0.1,1000.5,7.2,13,30,19,1.5,1269,16.25,2.1,2.9,28.9,28.9,28.3,2024,"May",NA
2024-05-18,19.1,9.4,7.5,0,1006.3,7.5,10,330,16,4.3,1149,16.125,2.1,2.9,30.4,30.4,30.1,2024,"May",NA
2024-05-19,19.6,7.1,3.7,0,1007.6,6.1,9,50,19,12.4,2351,17.675,3.3,4.6,32.8,32.8,32.7,2024,"May",NA
2024-05-20,20,8.2,3.1,0,1004.8,6.2,11,60,20,10.1,2479,19.025,3.3,4.8,35.1,35.1,35.3,2024,"May",NA
2024-05-21,17.4,8.4,4.3,0,1001.6,6,11,90,16,5.4,2093,18.825,2.8,4,37,37,37.4,2024,"May",NA
2024-05-22,16.5,10.1,11.3,0,1001.7,13.4,22,310,33,0.1,888,16.7,2,2.9,38.4,38.4,38.8,2024,"May",NA
2024-05-23,13.9,9,8.3,0,1005.1,16.2,23,300,32,0.2,814,13.975,2.4,3.5,40,40,40.6,2024,"May",NA
2024-05-24,12.8,8.4,7.8,2,1007.1,7.9,13,290,18,0.1,912,13.25,1.6,2.3,39,39,39.7,2024,"May",NA
2024-05-25,15.5,10.3,9.3,1.6,1003.8,9.1,15,140,24,8.8,2306,15.55,3.3,4.9,39.5,39.5,40.4,2024,"May",NA
2024-05-26,15.4,10.1,9.2,9.7,998.7,6.1,13,200,21,0.9,814,14.275,1.6,2.2,30.8,30.8,31.8,2024,"May",NA
2024-05-27,16.7,8.6,7.3,0.5,1000.5,6.7,13,260,21,6,1824,14.1,2.8,3.9,32.3,32.3,33.5,2024,"May",NA
2024-05-28,18.7,11.1,7.8,4.4,997,9.4,20,270,30,2.2,1432,15.15,2.6,3.7,29.8,29.8,31.1,2024,"May",NA
2024-05-29,17.7,10.9,9.6,0.2,999.5,13,19,290,27,2.3,1490,14.75,2.8,4,31.6,31.6,33.1,2024,"May",NA
2024-05-30,16,10.1,8.3,0.1,1007.7,14.9,21,320,30,3,1366,14,2.6,3.9,33.3,33.3,34.9,2024,"May",NA
2024-05-31,18.9,7.7,4.5,0,1015.5,9.1,14,330,20,8.5,2392,16.275,3.6,5.2,35.8,35.8,37.7,2024,"May",NA
2024-06-01,18.2,7.4,3.5,0,1019.7,6.3,11,330,15,9.7,2189,16.9,3.1,4.4,37.9,37.9,39.9,2024,"Jun",NA
2024-06-02,20.3,5,0.9,0,1019,7.3,14,300,19,8.5,2127,17.775,3.2,4.6,40,40,42.2,2024,"Jun",NA
2024-06-03,18.3,11.8,12,0,1011.3,10.2,15,300,20,0.5,1367,17.525,2.4,3.5,41.6,41.6,43.8,2024,"Jun",NA
2024-06-04,16.6,6.9,11,1.4,1001.5,13.1,25,300,36,7.9,2108,16.425,3,4.8,42.1,42.1,44.4,2024,"Jun",NA
2024-06-05,15.4,5.9,4.7,0.2,1004.2,12.7,20,280,26,8.3,2218,14.825,3.2,5,43.9,43.9,46.3,2024,"Jun",NA
2024-06-06,16.2,6.1,5,0.2,1006.6,9.9,20,280,25,7.8,2156,15.275,3.2,4.7,45.6,45.6,48.1,2024,"Jun",NA
2024-06-07,18.2,7.8,3.5,0,1005.7,10.3,22,270,29,3.7,1860,15.825,3.2,4.6,47.5,47.5,50.1,2024,"Jun",NA
2024-06-08,17.1,8.5,8.2,0.8,1004.9,12,18,310,25,9.7,2550,16.85,3.9,5.9,48.9,48.9,51.7,2024,"Jun",NA
2024-06-09,13.9,8.4,7,2.1,1003.3,13.8,21,280,29,1,1284,14.85,2.1,3.3,48,48,50.8,2024,"Jun",NA
2024-06-10,16.3,5.5,4,0,1006.7,11.2,18,310,23,9.2,2262,14.25,3.2,5,49.8,49.8,52.7,2024,"Jun",NA
2024-06-11,15.3,5.5,2,0,1012.1,9.3,15,310,21,4.4,1725,14.475,2.8,4,51.3,51.3,54.3,2024,"Jun",NA
2024-06-12,15.1,3.6,-0.4,0,1008.7,6.8,12,150,19,3.5,1665,15.175,2.4,3.4,52.6,52.6,55.6,2024,"Jun",NA
2024-06-13,18,9.7,3.1,5.2,994.7,11.2,24,150,38,1.1,777,14,2,2.7,48.4,48.4,51.5,2024,"Jun",NA
2024-06-14,17,9.8,9.5,2.2,986,7.2,15,250,25,7.9,2474,15.525,3.6,5.1,48.2,48.2,51.4,2024,"Jun",NA
2024-06-15,15.2,6.4,6.1,2.8,986.9,6.4,15,270,20,5.4,1788,15.075,2.6,3.6,46.8,46.8,50.1,2024,"Jun",NA
2024-06-16,19,6.4,2.6,1.8,992.3,8.8,16,290,23,10.5,2593,15.4,3.5,5.3,47.1,47.1,50.4,2024,"Jun",NA
2024-06-17,17.5,8.8,7.5,0,1001.2,8.2,12,330,17,0.5,1117,15.3,2.2,3,48.3,48.3,51.7,2024,"Jun",NA
2024-06-18,14.8,5.6,9.2,0.1,1009.5,10.2,16,330,22,0.1,1247,14.525,2.1,3.1,49.4,49.4,52.8,2024,"Jun",NA
2024-06-19,18.6,4,1.7,0,1012.8,6,9,150,14,14.7,2664,15.925,3.7,5.2,51.4,51.4,54.9,2024,"Jun",NA
2024-06-20,21.4,9.7,2.9,0,1008.2,6,9,210,15,6.7,2108,18.3,3.5,4.8,53.3,53.3,56.9,2024,"Jun",NA
2024-06-21,19.9,11,13.2,1.6,999.8,7.3,15,200,24,2.5,1360,17.6,2.7,3.6,53.1,53.1,56.7,2024,"Jun",NA
2024-06-22,19.3,9,7.7,0.2,1002.4,6.6,11,260,17,4.7,1969,17.175,2.9,4.1,54.4,54.4,58,2024,"Jun",NA
2024-06-23,19,12.2,11.9,0,1007.8,7,12,270,16,10.5,2627,20.6,3.8,5.4,56.3,56.3,60,2024,"Jun",NA
2024-06-24,25.6,16,8.4,0,1007.4,5,9,230,15,5.4,2027,22.275,3.9,5.1,58.2,58.2,61.9,2024,"Jun",NA
2024-06-25,17.2,10.6,14.9,0,1007.9,6.5,12,40,19,0.1,573,19.025,1.2,1.6,58.7,58.7,62.5,2024,"Jun",NA
2024-06-26,23,9.3,6.4,0,1001.7,6.4,13,230,21,7.3,2139,20.5,3.6,4.9,60.4,60.4,64.2,2024,"Jun",NA
2024-06-27,16.8,11.8,11.4,2.3,996.2,12.9,21,260,34,4.4,1869,17.375,3,4.6,59.4,59.4,63.3,2024,"Jun",NA
2024-06-28,18.2,10.8,9.6,0,1002.4,10.7,19,280,27,1.8,1686,16.3,3.3,4.6,61,61,64.8,2024,"Jun",NA
2024-06-29,15.9,7.6,10.5,9.5,1004.3,5.8,10,10,16,2.6,934,16.15,1.5,2.2,52.2,52.2,56,2024,"Jun",NA
2024-06-30,17.9,7.5,4.5,0,1006.8,10,15,290,19,2,1419,14.7,2.5,3.6,53.5,53.5,57.4,2024,"Jun",NA
2024-07-01,18,9.8,9.4,1.6,1010.2,10.6,17,300,23,0.2,1187,15.025,1.9,2.9,52.9,52.9,56.8,2024,"Jul",NA
2024-07-02,16.8,8.7,7.4,0,1007.5,7.8,15,280,20,0.1,1017,14.175,2.3,3,54.1,54.1,58,2024,"Jul",NA
2024-07-03,19.6,9.7,10.3,0,997.8,13.2,27,280,37,5.9,2290,16.425,3.6,5.5,55.9,55.9,59.9,2024,"Jul",NA
2024-07-04,17.8,8.8,7.5,0.2,997.2,14.3,26,280,37,9.1,2394,16.125,3.6,5.6,57.4,57.4,61.5,2024,"Jul",NA
2024-07-05,17.4,9.3,7.7,2.1,994.1,7.7,16,280,21,5.6,1725,16.425,3,4.2,56.8,56.8,60.9,2024,"Jul",NA
2024-07-06,17.6,8.7,8.4,0.4,993.3,11.8,18,280,24,9.3,2538,16.825,3.8,5.8,58.3,58.3,62.3,2024,"Jul",NA
2024-07-07,17.6,10.1,9.3,0.3,998.7,6.3,13,320,17,5.5,2030,17.15,3.3,4.5,59.5,59.5,63.6,2024,"Jul",NA
2024-07-08,17.5,6.7,1.7,0,1002.5,7.2,13,80,20,15.3,3038,19.55,3.7,5.5,61.2,61.2,65.3,2024,"Jul",NA
2024-07-09,14,12.1,10.2,10.4,998.2,11.9,20,50,29,0,262,15.95,0.9,1.3,51.2,51.2,55.3,2024,"Jul",NA
2024-07-10,15.4,11.4,11.3,3.3,1001.2,12.8,19,290,26,0.1,1076,14.675,1.7,2.7,48.8,48.8,52.9,2024,"Jul",NA
2024-07-11,17,10.3,10.4,1.8,1009.5,12.2,18,10,24,4,1862,15.175,3,4.5,48.6,48.6,52.8,2024,"Jul",NA
2024-07-12,16.4,9.2,8.2,0,1010.1,6.9,12,350,18,2.6,1206,14.675,2.2,3,49.8,49.8,54,2024,"Jul",NA
2024-07-13,19.2,10.2,7.8,0.3,1005.6,5.2,10,80,14,7.2,2129,16.85,3.2,4.4,51.3,51.3,55.5,2024,"Jul",NA
2024-07-14,19.4,10.5,10,0,1001.6,4.5,10,90,14,5,2121,19.025,3.1,4.2,52.9,52.9,57.2,2024,"Jul",NA
2024-07-15,17.6,7.6,3.5,0.2,998.4,5.8,10,100,17,2,1389,17.325,2,2.9,53.8,53.8,58.1,2024,"Jul",NA
2024-07-16,19.8,13,10,0,1002.2,9.1,15,280,21,4.1,1302,17,2.7,3.7,55.2,55.2,59.5,2024,"Jul",NA
2024-07-17,21.9,11.5,8.5,0,1007.8,6.6,12,200,20,5.5,1634,18.55,3.2,4.3,56.8,56.8,61.1,2024,"Jul",NA
2024-07-18,18.7,14.3,13.3,2,1006.4,6.5,10,150,14,0,493,17.15,1.4,1.8,55.5,55.5,59.8,2024,"Jul",NA
